name,lon,lat,address,pname,cityname,adname,type
中国工商银行(西林新区分理处),105.0704977,29.60457877,汉安大道89号A幢9-11号,四川省,内江市,东兴区,金融保险服务;银行;中国工商银行
中国工商银行(东兴支行),105.0726866,29.59245177,中兴路124-126号(内江东兴镇四医院对面),四川省,内江市,东兴区,金融保险服务;银行;中国工商银行
中国工商银行(蟠龙坝支行),105.0654132,29.57396118,交通路515号,四川省,内江市,市中区,金融保险服务;银行;中国工商银行
中国工商银行(高桥支行),105.0968697,29.60550773,汉安大道东二段71-73号,四川省,内江市,东兴区,金融保险服务;银行;中国工商银行
中国工商银行(内江白马支行),104.9893321,29.53093152,工商街96号,四川省,内江市,市中区,金融保险服务;银行;中国工商银行
中国工商银行,105.0887254,29.50536873,蓉关大道与玉屏街交叉口北40米,四川省,内江市,东兴区,金融保险服务;银行;中国工商银行
中国工商银行,104.8464648,29.75810822,资州大道与凤祥中路交叉口东100米,四川省,内江市,资中县,金融保险服务;银行;中国工商银行
中国工商银行(笔架山分理处),104.8502922,29.76793398,广场花园南门旁,四川省,内江市,资中县,金融保险服务;银行;中国工商银行
中国工商银行(资中水南支行),104.8416017,29.77118029,武陵大道1-3号,四川省,内江市,资中县,金融保险服务;银行;中国工商银行
中国工商银行(资中支行中街分理处),104.84845,29.77619197,西街173号,四川省,内江市,资中县,金融保险服务;银行;中国工商银行
中国工商银行(威远支行营业室),104.6670244,29.52833184,东一街62号,四川省,内江市,威远县,金融保险服务;银行;中国工商银行
中国工商银行(鸿鹤坝支行),104.7875043,29.35123839,三八路景城·东源半岛小区14号底层商4-6号,四川省,自贡市,自流井区,金融保险服务;银行;中国工商银行
中国工商银行(隆昌支行营业室),105.2722638,29.34478327,隆华路一段3-13号,四川省,内江市,隆昌市,金融保险服务;银行;中国工商银行
中国工商银行(五星街支行),104.7687672,29.35885114,五星街307-309号,四川省,自贡市,自流井区,金融保险服务;银行;中国工商银行
中国工商银行,104.6691489,29.53625267,威远大道与锦城路交叉口西60米,四川省,内江市,威远县,金融保险服务;银行;中国工商银行
中国工商银行,104.6580916,29.5213573,高升花园西门东120米,四川省,内江市,威远县,金融保险服务;银行;中国工商银行
中国工商银行银行卡中心,104.7633265,29.3560104,尚义灏路二支路附1号,四川省,自贡市,自流井区,金融保险服务;银行;中国工商银行
中国工商银行(自贡丹桂支行),104.7747819,29.34447201,高新区汇东丹桂北大街街97号(汇东丹桂大街加油站对面),四川省,自贡市,自流井区,金融保险服务;银行;中国工商银行
中国工商银行,104.7632045,29.3560144,一医院斜对面,四川省,自贡市,自流井区,金融保险服务;银行;中国工商银行
中国工商银行(隆昌红旗支行),105.2858844,29.33877475,顺河街74号,四川省,内江市,隆昌市,金融保险服务;银行;中国工商银行
中国工商银行(汇新支行),104.7779918,29.33281997,汇兴路197号,四川省,自贡市,自流井区,金融保险服务;银行;中国工商银行
中国工商银行(自贡龙湖支行),104.8111709,29.3126647,沿滩新城通达路66号远达龙湖领御三期4栋商业1-11-21-3号,四川省,自贡市,沿滩区,金融保险服务;银行;中国工商银行
中国工商银行(南街支行),105.2839617,29.33506984,大南街142号,四川省,内江市,隆昌市,金融保险服务;银行;中国工商银行
中国工商银行(自贡高新科技支行),104.7697309,29.3362353,高新区龙汇北街165号,四川省,自贡市,自流井区,金融保险服务;银行;中国工商银行
中国工商银行(自贡时代大道支行),104.7954569,29.31484037,"沿滩新城时代大道126号贡爵府27号楼1层1-01,1-02,1-03,1-04,1-05号,1-23号",四川省,自贡市,沿滩区,金融保险服务;银行;中国工商银行
中国工商银行(光大街支行),104.7526397,29.34688795,光大街71号,四川省,自贡市,自流井区,金融保险服务;银行;中国工商银行
中国工商银行(新华支行),105.2922749,29.33379151,隆泸大道279-289号,四川省,内江市,隆昌市,金融保险服务;银行;中国工商银行
中国工商银行(南湖支行),104.7790311,29.32306501,南湖郡西区2号门旁,四川省,自贡市,自流井区,金融保险服务;银行;中国工商银行
中国工商银行(汇川支行),104.7509953,29.32984617,汇川路1798号、1800号,四川省,自贡市,自流井区,金融保险服务;银行;中国工商银行
工行汇南路支行工会驿站,104.7649761,29.31816067,龙汇街二段307号,四川省,自贡市,自流井区,金融保险服务;银行;中国工商银行
中国工商银行(自贡汇南路支行),104.7649972,29.31817867,南湖领御3期西北门东440米,四川省,自贡市,自流井区,金融保险服务;银行;中国工商银行
中国工商银行(马吃水支行),104.7348872,29.33213486,马吃水盐都大道中段盐都花园右侧富丽大厦1层,四川省,自贡市,自流井区,金融保险服务;银行;中国工商银行
中国工商银行(自贡贡井支行),104.7147898,29.34753359,贡井区财政局东门旁,四川省,自贡市,贡井区,金融保险服务;银行;中国工商银行
中国工商银行,104.7178256,29.33569457,创兴·西城尚峰东北门西北100米,四川省,自贡市,贡井区,金融保险服务;银行;中国工商银行
中国工商银行(攀枝花建设街支行),101.7067356,26.5832758,人民街203号附8、9、10、11号精英汇城1楼(攀枝花影城斜对面),四川省,攀枝花市,东区,金融保险服务;银行;中国工商银行
工会驿站(工行建设街支行爱的里程站点),101.7067366,26.5832758,人民街203号附8、9、10、11号,四川省,攀枝花市,东区,金融保险服务;银行;中国工商银行
中国工商银行(炳草岗支行),101.710503,26.58186034,炳草岗大街99号,四川省,攀枝花市,东区,金融保险服务;自动提款机;中国工商银行ATM|金融保险服务;银行;中国工商银行
工会驿站(建行府花园支行爱的里程站点),101.7142176,26.56676262,三线大道北段20号附3号,四川省,攀枝花市,东区,金融保险服务;银行;中国工商银行
中国工商银行(竹湖园支行),101.718707,26.57866735,攀枝花大道东段492号,四川省,攀枝花市,东区,金融保险服务;银行;中国工商银行
中国工商银行(学园路支行),101.7207103,26.57522925,攀枝花大道东段407号(近良友天桥),四川省,攀枝花市,东区,金融保险服务;银行;中国工商银行
工会驿站(工行花学园路支行爱的里程站点),101.7207323,26.57522825,攀枝花大道东段485号,四川省,攀枝花市,东区,金融保险服务;银行;中国工商银行
东区中国工商银行,101.7030339,26.54406642,攀枝花大道中段497号网源大楼,四川省,攀枝花市,东区,金融保险服务;银行;中国工商银行
中国工商银行,101.7245162,26.55911257,钢城经贸大厦A座西北侧,四川省,攀枝花市,东区,金融保险服务;银行;中国工商银行
中国工商银行(瓜子坪支行),101.7358355,26.58926738,瓜子坪街25号,四川省,攀枝花市,东区,金融保险服务;银行;中国工商银行
中国工商银行(攀枝花市分行五十一支行),101.7131847,26.51680844,攀枝花大道南段812号附114号(五十一派出所旁),四川省,攀枝花市,仁和区,金融保险服务;银行;中国工商银行
中国工商银行(仁和广场支行),101.7274975,26.50128923,仁和镇宝兴北街127号,四川省,攀枝花市,仁和区,金融保险服务;银行;中国工商银行
中国工商银行(仁和支行),101.7333052,26.49735961,仁和街与同安巷交叉口东南60米,四川省,攀枝花市,仁和区,金融保险服务;银行;中国工商银行
中国工商银行(攀枝花分行金江支行),101.844726,26.5429856,金江镇彩虹路116号,四川省,攀枝花市,仁和区,金融保险服务;银行;中国工商银行
中国工商银行(盐边支行),101.8489108,26.67614528,桐子林镇东环南路20号、20-1号1层,四川省,攀枝花市,盐边县,金融保险服务;银行;中国工商银行
中国工商银行(盐边红格支行),101.9222763,26.53769022,红格镇温泉大道147号-157号,四川省,攀枝花市,盐边县,金融保险服务;银行;中国工商银行
中国工商银行(攀枝花米易支行),102.1053404,26.88750486,城中街与北街交叉口西北40米,四川省,攀枝花市,米易县,金融保险服务;银行;中国工商银行
中国工商银行(米易城北支行),102.1093512,26.89484003,攀莲镇向阳路2-4号,四川省,攀枝花市,米易县,金融保险服务;银行;中国工商银行
中国工商银行(会理支行),102.2439628,26.65731969,广场路1、3、5号(近会理广场),四川省,凉山彝族自治州,会理市,金融保险服务;银行;中国工商银行
工会驿站(工行城北支行迷昜驿站),102.1093572,26.89495603,安宁路48、48、50号,四川省,攀枝花市,米易县,金融保险服务;银行;中国工商银行
中国工商银行(会东支行),102.5722953,26.63048897,三鑫路南段119号,四川省,凉山彝族自治州,会东县,金融保险服务;银行;中国工商银行
中国工商银行(安居支行),105.4528973,30.35443405,安居大道中段555号附近,四川省,遂宁市,安居区,金融保险服务;银行;中国工商银行
中国工商银行(安岳支行),105.3502718,30.11191911,普州大道北段197-201号,四川省,资阳市,安岳县,金融保险服务;银行;中国工商银行
中国工商银行(安岳柠都支行),105.348744,30.10176423,柠都大道菲美斯酒店对面,四川省,资阳市,安岳县,金融保险服务;银行;中国工商银行
中国工商银行(安岳县正北街支行),105.3338694,30.09882775,岳阳镇正北街36、38、40、42、44号,四川省,资阳市,安岳县,金融保险服务;银行;中国工商银行
中国工商银行(安岳顺城街支行),105.3312215,30.09683886,顺成街7941号,四川省,资阳市,安岳县,金融保险服务;银行;中国工商银行
中国工商银行(宜宾江北支行),104.6015015,28.78825511,五粮液大道中段旧州路6号北岸银都一楼,四川省,宜宾市,翠屏区,金融保险服务;银行;中国工商银行
中国工商银行(宜宾五粮液支行),104.590909,28.79552858,五粮液质检大楼斜对面,四川省,宜宾市,翠屏区,金融保险服务;银行;中国工商银行
中国工商银行(宜宾西郊支行),104.6142186,28.7623737,文星街130号(一医院对面),四川省,宜宾市,翠屏区,金融保险服务;银行;中国工商银行
中国工商银行(北大街支行),104.6185229,28.77020541,中山街25-37号(中山街十字路口),四川省,宜宾市,翠屏区,金融保险服务;银行;中国工商银行
中国工商银行(翠柏大道支行),104.6026219,28.75058439,翠柏大道东段156号理想城,四川省,宜宾市,翠屏区,金融保险服务;银行;中国工商银行
中国工商银行(宜宾酒都支行),104.6233322,28.76946417,,四川省,宜宾市,翠屏区,金融保险服务;银行;中国工商银行
中国工商银行(宜宾翠屏支行),104.6239667,28.76702616,东街51号附2号,四川省,宜宾市,翠屏区,金融保险服务;银行;中国工商银行
中国工商银行(南岸支行),104.6293843,28.75645798,蜀南大道西段20号附4号,四川省,宜宾市,叙州区,金融保险服务;银行;中国工商银行
中国工商银行(宜宾西区支行),104.6224974,28.74759541,崇文路鲁能山水庭园22幢1-7号,四川省,宜宾市,叙州区,金融保险服务;银行;中国工商银行
中国工商银行(宜宾长江路支行),104.6317493,28.76147582,,四川省,宜宾市,叙州区,金融保险服务;银行;中国工商银行
中国工商银行(财富广场支行),104.6234971,28.74383239,金沙江大道108号(春秋花园)3幢1层12号,四川省,宜宾市,叙州区,金融保险服务;银行;中国工商银行
中国工商银行(宜宾分行),104.63983,28.75646845,商贸路101号,四川省,宜宾市,叙州区,金融保险服务;银行;中国工商银行
中国工商银行(莱茵支行),104.647597,28.75642106,戎州路东段4号附33号,四川省,宜宾市,叙州区,金融保险服务;银行;中国工商银行
中国工商银行(宜宾三江支行),104.6617633,28.77636518,学堂路44号,四川省,宜宾市,翠屏区,金融保险服务;银行;中国工商银行
中国工商银行宜宾三江支行劳动者温馨港湾(工会驿站),104.6617483,28.77637418,僰侯路二段10号,四川省,宜宾市,翠屏区,金融保险服务;银行;中国工商银行
中国工商银行(城北支行),104.545884,28.71596164,柏溪镇城中央(成中大厦旁),四川省,宜宾市,叙州区,金融保险服务;银行;中国工商银行
中国工商银行(金江支行),104.5607012,28.70535797,南星大道八一二厂金江苑生活区,四川省,宜宾市,翠屏区,金融保险服务;银行;中国工商银行
中国工商银行(宜宾白沙支行),104.6748769,28.7911124,国兴大道与石岗路交叉口西南60米,四川省,宜宾市,翠屏区,金融保险服务;银行;中国工商银行
中国工商银行(叙州区支行),104.5429198,28.70034294,柏溪街道翠柏大道441号,四川省,宜宾市,叙州区,金融保险服务;银行;中国工商银行
中国工商银行(宜宾三角路支行),104.5296831,28.68895874,江霞路222号,四川省,宜宾市,叙州区,金融保险服务;银行;中国工商银行
中国工商银行(车站分理处),104.3571841,28.82110241,金沙江大道中段与佛光街交叉口西120米,四川省,宜宾市,屏山县,金融保险服务;银行;中国工商银行
中国工商银行(宜宾屏山支行),104.3439796,28.82925301,金沙江大道西段139-1号,四川省,宜宾市,屏山县,金融保险服务;银行;中国工商银行
中国工商银行24h,104.348886,28.83002774,民主街与屏山县商业步行街交叉口东北100米,四川省,宜宾市,屏山县,金融保险服务;银行;中国工商银行
中国工商银行(珙县支行),104.7071175,28.45493227,巡场镇滨河西街北二段1号,四川省,宜宾市,珙县,金融保险服务;银行;中国工商银行
中国工商银行(新桥街支行),104.7098968,28.45067915,珙州国际右侧,四川省,宜宾市,珙县,金融保险服务;银行;中国工商银行
中国工商银行(宜宾高县支行),104.5216304,28.43514952,庆符镇硕勋路355-361号,四川省,宜宾市,高县,金融保险服务;银行;中国工商银行
中国工商银行(沐川支行),103.8908903,28.95725496,沐源路855号,四川省,乐山市,沐川县,金融保险服务;银行;中国工商银行
中国工商银行(资阳分行),104.6383469,30.12317511,西门桥街24号,四川省,资阳市,雁江区,金融保险服务;银行;中国工商银行|金融保险服务;银行相关;银行相关
中国工商银行(和平路支行),104.6474724,30.11840483,和平中路1号,四川省,资阳市,雁江区,金融保险服务;银行;中国工商银行
